,회원번호,회원상태,성별,결혼유무,구매금액(clean),구매수량(clean),총방문횟수,간식(%),건강(%),과실(%),생활용품(%),서류(%),수산(%),양념/가루(%),음료(%),잡곡(%),주곡(%),채소(%),축산물(%),1회방문시평균구매금액
101,2212,정상회원,여,기혼,687000.0,145.0,32,0.013793103448275862,0.0,0.020689655172413793,0.006896551724137931,0.020689655172413793,0.09655172413793103,0.020689655172413793,0.013793103448275862,0.041379310344827586,0.06206896551724138,0.42758620689655175,0.15172413793103448,21468.75
102,2213,정상회원,여,미혼,2324150.0,405.0,69,0.04938271604938271,0.044444444444444446,0.02962962962962963,0.019753086419753086,0.007407407407407408,0.08888888888888889,0.04938271604938271,0.0024691358024691358,0.014814814814814815,0.02962962962962963,0.1925925925925926,0.1580246913580247,33683.333333333336
103,2214,정상회원,여,기혼,14895300.0,2986.3999999999996,162,0.14900884007500673,0.0080029466916689,0.023774444146798825,0.040517010447361376,0.010045539780337532,0.078690061612644,0.05458076613983392,0.04353067238146264,0.008036431824270026,0.014733458344495047,0.25231047414947766,0.1888561478703456,91946.29629629629
104,2215,정상회원,여,,4088995.0,819.25,87,0.1095514189807751,0.008544400366188587,0.03478791577662496,0.0366188587122368,0.013426914861153494,0.0866646322856271,0.04150137320720171,0.008544400366188587,0.01098565761367104,0.008544400366188587,0.3600854440036619,0.16722612145254806,46999.942528735635
105,2216,정상회원,여,기혼,7107900.0,1579.8,126,0.1792631978731485,0.006393214330927966,0.0189897455374098,0.0348145334852513,0.0050639321433092795,0.04937333839726548,0.04304342321812888,0.04842385112039499,0.0050639321433092795,0.01076085580453222,0.3095328522597797,0.22534498037726294,56411.90476190476
106,2218,정상회원,여,미혼,34900.0,3.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,34900.0
107,2219,정상회원,여,미혼,19893210.0,4459.4,173,0.18975646948019917,0.008678297528815536,0.01693052877068664,0.0269094497017536,0.01614566982105216,0.0695160783961968,0.04350361035116832,0.07153428712382832,0.01412746109342064,0.00313943579853792,0.23545768489034402,0.17356595057631072,114989.65317919075
108,2221,정상회원,남,,946970.0,224.0,68,0.12053571428571429,0.0,0.008928571428571428,0.03571428571428571,0.03125,0.07142857142857142,0.022321428571428572,0.017857142857142856,0.013392857142857142,0.004464285714285714,0.3392857142857143,0.21875,13926.029411764706
109,2222,정상회원,여,기혼,2774050.0,460.25,76,0.08256382400869093,0.0030418250950570345,0.031504617055947856,0.03259098316132537,0.006518196632265073,0.03910917979359044,0.04345464421510049,0.050733297121129825,0.03910917979359044,0.028245518739815317,0.26290059750135797,0.26290059750135797,36500.65789473684
110,2224,정상회원,여,기혼,4926730.0,1149.8,122,0.15924508610193078,0.00782744825186989,0.03130979300747956,0.030440076535049574,0.021742911810749697,0.03348408418855453,0.04783440598364933,0.08453644112019482,0.0017394329448599758,0.0026091494172899637,0.23743259697338667,0.1930770568794573,40383.03278688525
111,2225,정상회원,여,미혼,1579810.0,387.49999999999994,50,0.12903225806451615,0.003612903225806452,0.019354838709677424,0.04129032258064517,0.002580645161290323,0.1006451612903226,0.030967741935483874,0.022193548387096782,0.030967741935483874,0.002580645161290323,0.2916129032258065,0.17290322580645165,31596.2
112,2226,정상회원,여,기혼,1611070.0,395.3,65,0.17961042246395142,0.010118897040222615,0.04376422969896281,0.043005312420946115,0.02782696686061219,0.07842145206172527,0.030356691120667845,0.04553503668100177,0.017708069820389576,0.0025297242600556538,0.2656210473058437,0.1416645585631166,24785.69230769231
113,2229,정상회원,여,기혼,13395720.0,2647.499999999999,159,0.21805476864966955,0.01023607176581681,0.045703493862134105,0.04721435316336168,0.012464589235127483,0.0577903682719547,0.027195467422096328,0.04026440037771484,0.003399433427762041,0.019263456090651564,0.2139754485363551,0.1896128423040605,84249.81132075471
114,2230,정상회원,여,,2305550.0,527.0,108,0.051233396584440226,0.0,0.03415559772296015,0.011385199240986717,0.026565464895635674,0.07969639468690702,0.03984819734345351,0.013282732447817837,0.018975332068311195,0.0018975332068311196,0.3946869070208729,0.16129032258064516,21347.685185185186
115,2231,정상회원,여,기혼,1556710.0,296.5,57,0.04047217537942664,0.0,0.09949409780775717,0.003372681281618887,0.016863406408094434,0.03372681281618887,0.006745362563237774,0.01011804384485666,0.013490725126475547,0.01011804384485666,0.2900505902192243,0.40809443507588533,27310.701754385966
116,2232,정상회원,여,기혼,257290.0,64.2,14,0.0778816199376947,0.003115264797507788,0.0,0.0,0.01557632398753894,0.0778816199376947,0.01557632398753894,0.09345794392523364,0.01557632398753894,0.0,0.24922118380062305,0.2803738317757009,18377.85714285714
117,2233,정상회원,여,,4348460.0,967.6,113,0.1767259198015709,0.005270773046713518,0.019119470855725507,0.02687060768912774,0.009301364200082679,0.05167424555601488,0.03410500206696982,0.054774700289375776,0.007234394377842083,0.011368334022323274,0.2077304671351798,0.18292682926829268,38481.94690265487
118,2234,정상회원,,,666110.0,143.0,37,0.11188811188811189,0.0,0.0,0.0,0.0,0.08391608391608392,0.055944055944055944,0.04195804195804196,0.0,0.0,0.1258741258741259,0.25874125874125875,18002.972972972973
119,2235,정상회원,여,,3688280.0,833.8999999999999,100,0.1319103009953232,0.021465403525602597,0.02038613742654995,0.05995922772514691,0.004796738218011753,0.06235759683415279,0.07075188871567335,0.035975536635088144,0.010792660990526445,0.014390214654035258,0.2758124475356758,0.14030459287684377,36882.8
120,2236,정상회원,여,,1650195.0,381.09999999999997,60,0.3312778798215692,0.006035161374967201,0.014431907635791132,0.04723169771713461,0.010495932826029914,0.041983731304119656,0.06297559695617949,0.028863815271582265,0.0026239832065074785,0.007871949619522436,0.19955392285489373,0.09971136184728419,27503.25
121,2237,정상회원,여,,1732080.0,418.0,73,0.1507177033492823,0.014354066985645933,0.011961722488038277,0.0215311004784689,0.004784688995215311,0.07416267942583732,0.05741626794258373,0.04784688995215311,0.009569377990430622,0.0,0.2703349282296651,0.1674641148325359,23727.12328767123
122,2238,정상회원,여,기혼,6488300.0,1248.4,109,0.14907081063761612,0.0024030759371996154,0.04109259852611342,0.048862544056392176,0.030438961871195127,0.08891380967638576,0.021627683434796537,0.031880807433514895,0.02322973405959628,0.020826658122396667,0.2837231656520346,0.12335789810958026,59525.68807339449
123,2239,정상회원,여,,1080340.0,254.0,38,0.1968503937007874,0.0,0.015748031496062992,0.03543307086614173,0.003937007874015748,0.07086614173228346,0.027559055118110236,0.011811023622047244,0.027559055118110236,0.0,0.15748031496062992,0.2125984251968504,28430.0
124,2240,정상회원,여,,4331360.0,1007.2,115,0.11953931691818905,0.001290706910246227,0.028792692613185067,0.021842732327243843,0.02382843526608419,0.07644956314535345,0.056592533756949955,0.041699761715647335,0.013899920571882446,0.025814138204924543,0.2080023828435266,0.1767275615567911,37664.0
125,2241,정상회원,여,,1794000.0,419.1,73,0.11453113815318539,0.007396802672393224,0.004772130756382725,0.05965163445478406,0.0190885230255309,0.0882844189930804,0.050107372942018606,0.07874015748031496,0.011930326890956812,0.004772130756382725,0.25053686471009307,0.1837270341207349,24575.342465753423
126,2242,정상회원,여,기혼,3106860.0,515.1,112,0.14754416618132402,0.005824111822947,0.12618908949718502,0.029120559114735,0.011648223645894,0.07765482430596,0.044651523975927004,0.0254319549602019,0.0077654824305960005,0.0038827412152980002,0.26596777324791304,0.14754416618132402,27739.821428571428
127,2243,정상회원,여,,306260.0,72.0,26,0.18055555555555555,0.0,0.0,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.041666666666666664,0.0,0.06944444444444445,0.0,0.2361111111111111,0.3472222222222222,11779.23076923077
128,2244,정상회원,여,미혼,1996950.0,557.5,110,0.21524663677130046,0.0,0.007174887892376682,0.010762331838565023,0.016143497757847534,0.06547085201793722,0.008968609865470852,0.025112107623318385,0.010762331838565023,0.003587443946188341,0.23497757847533632,0.22062780269058296,18154.090909090908
129,2245,정상회원,여,,199550.0,75.0,26,0.013333333333333334,0.0,0.0,0.0,0.0,0.06666666666666667,0.05333333333333334,0.0,0.013333333333333334,0.0,0.05333333333333334,0.08,7675.0
130,2246,정상회원,여,기혼,7963710.0,1684.0,136,0.24406175771971497,0.0029691211401425177,0.03770783847980998,0.0498812351543943,0.014251781472684086,0.04928741092636579,0.03800475059382423,0.09144893111638955,0.005344418052256532,0.007125890736342043,0.15647268408551068,0.18586698337292162,58556.69117647059
131,2247,정상회원,여,,7851270.0,1823.9,165,0.11968857941773124,0.018915510718789406,0.00822413509512583,0.032348264707494925,0.010965513460167772,0.07949997258621634,0.043862053840671086,0.029113438236745434,0.009868962114150994,0.009320686441142607,0.21876199353034706,0.18805855584187728,47583.454545454544
132,2248,정상회원,여,기혼,81560.0,26.0,5,0.3076923076923077,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,16312.0
133,2249,정상회원,여,,22346350.0,4373.599999999999,174,0.13423724163160786,0.00653923541247485,0.019663435156392906,0.05487470276202671,0.017376989207975126,0.06996524602158406,0.042070605450887144,0.0447914761295043,0.009374428388512896,0.008688494603987563,0.24579293945491132,0.19229010426193527,128427.29885057472
134,2250,정상회원,여,,629330.0,121.0,20,0.05785123966942149,0.049586776859504134,0.0,0.008264462809917356,0.0,0.15702479338842976,0.0743801652892562,0.04132231404958678,0.0,0.01652892561983471,0.0743801652892562,0.24793388429752067,31466.5
135,2251,정상회원,여,미혼,8656340.0,2006.8199999999993,149,0.166183314896204,0.0022423535743115977,0.017749474292662028,0.046341973869106365,0.01843712938878425,0.0383691611604429,0.032887852423236774,0.07683798247974409,0.00398640635433173,0.006976211120080528,0.20231012248233532,0.24416738920281847,58096.24161073825
136,2252,정상회원,여,미혼,5341520.0,1066.0000000000002,121,0.16228893058161348,0.008911819887429643,0.019324577861163223,0.0422138836772983,0.009380863039399622,0.1116322701688555,0.046904315196998114,0.03414634146341463,0.016885553470919322,0.01219512195121951,0.223733583489681,0.16979362101313317,44144.79338842975
137,2254,정상회원,여,,4846260.0,1060.2,129,0.20656479909451045,0.006791171477079795,0.017921146953405017,0.03301263912469345,0.018864365214110543,0.059422750424448216,0.042444821731748725,0.06130918694585927,0.005659309564233163,0.010375400867760799,0.20184870779098282,0.18581399735898887,37567.90697674418
138,2255,정상회원,여,,6424280.0,1350.95,109,0.1359783855805174,0.0014804396905881046,0.02590769458529183,0.011103297679410784,0.012583737369998889,0.07846330360116954,0.03849143195529072,0.02220659535882157,0.005921758762352418,0.017025056441763203,0.35771124023835077,0.14508308967763425,58938.34862385321
139,2256,정상회원,여,기혼,4831600.0,1100.1,66,0.07090264521407146,0.0,0.02772475229524589,0.017271157167530225,0.029088264703208803,0.06635760385419508,0.04090537223888738,0.002727024815925825,0.024543223343332428,0.00909008271975275,0.4886828470139079,0.0836287610217253,73206.06060606061
140,2258,정상회원,여,,187750.0,81.0,31,0.1111111111111111,0.0,0.0,0.024691358024691357,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.6172839506172839,0.1111111111111111,6056.451612903225
141,2259,정상회원,여,,2653370.0,476.7,67,0.16782043213761275,0.0025173064820641915,0.04719949653870359,0.04195510803440319,0.0062932662051604785,0.07971470526536606,0.052443885043003985,0.016782043213761276,0.0020977554017201595,0.008391021606880638,0.1804069645479337,0.28739249003566186,39602.53731343283
142,2260,정상회원,여,기혼,18681595.0,3870.1500000000005,169,0.1401883647920623,0.003901657558492565,0.04056690309161143,0.024288464271410664,0.017828766326886552,0.07066909551309379,0.042117230598297216,0.06356342777411728,0.011885844217924367,0.019120705915791375,0.23720010852292545,0.211102928827048,110541.98224852071
143,2262,정상회원,여,,1740520.0,355.0,61,0.08450704225352113,0.008450704225352112,0.02535211267605634,0.005633802816901409,0.005633802816901409,0.08732394366197183,0.07323943661971831,0.0647887323943662,0.005633802816901409,0.0,0.18873239436619718,0.27323943661971833,28533.114754098362
144,2263,정상회원,여,기혼,11917750.0,2279.2999999999997,152,0.14530776992936428,0.0021936559470012726,0.022594656254113107,0.02237529065941298,0.01272320449260738,0.05659632343263283,0.05045408678102927,0.03996841135436319,0.0048260430834028,0.014039398060808145,0.26652919756065463,0.23033387443513362,78406.25
145,2264,정상회원,여,기혼,727800.0,174.0,28,0.08045977011494253,0.005747126436781609,0.022988505747126436,0.011494252873563218,0.022988505747126436,0.07471264367816093,0.04597701149425287,0.005747126436781609,0.011494252873563218,0.0,0.13218390804597702,0.20689655172413793,25992.85714285714
146,2265,정상회원,남,기혼,536600.0,113.0,50,0.25663716814159293,0.0,0.04424778761061947,0.02654867256637168,0.0,0.008849557522123894,0.017699115044247787,0.0,0.0,0.061946902654867256,0.37168141592920356,0.168141592920354,10732.0
147,2266,정상회원,여,기혼,5613600.0,1113.9,136,0.21195798545650416,0.004668282610647276,0.014363946494299307,0.04398958613879163,0.017954933117874133,0.07002423915970912,0.034114372923960856,0.08358021366370409,0.00538647993536224,0.0017954933117874134,0.22578328395726724,0.1858335577699973,41276.470588235294
148,2268,정상회원,여,,7837310.0,1709.4000000000003,136,0.18310518310518306,0.004621504621504621,0.028372528372528367,0.056745056745056734,0.012870012870012867,0.03217503217503217,0.02398502398502398,0.050895050895050885,0.017550017550017546,0.0076050076050076035,0.2094302094302094,0.25038025038025036,57627.279411764706
149,2270,정상회원,여,,1278120.0,273.2,25,0.09224011713030747,0.0,0.04026354319180088,0.0036603221083455345,0.0,0.157393850658858,0.06222547584187409,0.14275256222547586,0.0,0.036603221083455345,0.09882869692532943,0.15007320644216693,51124.8
150,2271,정상회원,여,,124950.0,20.5,4,0.04878048780487805,0.0,0.024390243902439025,0.0,0.0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.2926829268292683,0.34146341463414637,31237.5
151,2272,정상회원,여,,6060980.0,1152.1000000000001,127,0.11188264907560107,0.007117437722419928,0.022567485461331478,0.0486068917628678,0.018227584411075425,0.11153545699158057,0.04079506987240691,0.03645516882215085,0.0026039406301536323,0.006075861470358475,0.23652460723895494,0.2603940630153632,47724.25196850394
152,2273,정상회원,여,,105600.0,12.0,2,0.0,0.16666666666666666,0.0,0.25,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,52800.0
153,2274,정상회원,여,,4366120.0,908.5999999999999,96,0.017609509134932866,0.0022011886418666082,0.02696456086286595,0.0044023772837332165,0.015408320493066258,0.08419546555139776,0.03301782962799912,0.038520801232665644,0.005502971604666521,0.008804754567466433,0.5845256438476777,0.11171032357473036,45480.416666666664
154,2275,정상회원,여,기혼,5440500.0,1224.6,89,0.14453699167074965,0.0025314388371713214,0.01510697370569982,0.048178997223583216,0.01633186346562143,0.06206108116936143,0.0514453699167075,0.06369426751592357,0.010615711252653929,0.009799118079372858,0.21558059774620286,0.2000653274538625,61129.213483146064
155,2276,정상회원,여,미혼,1763300.0,319.0,53,0.0219435736677116,0.009404388714733543,0.018808777429467086,0.012539184952978056,0.006269592476489028,0.05956112852664577,0.09717868338557993,0.009404388714733543,0.006269592476489028,0.0,0.12539184952978055,0.38557993730407525,33269.811320754714
156,2277,정상회원,여,기혼,21950630.0,4425.7,170,0.15891271437286755,0.007908353480805297,0.014348012743746752,0.04157534401337642,0.01694647174458278,0.07117518132724766,0.04586845018867072,0.04857988566780397,0.009715977133560793,0.009038118263777482,0.202883159726145,0.24199561651264206,129121.35294117648
157,2278,정상회원,여,기혼,454050.0,99.0,24,0.12121212121212122,0.0,0.030303030303030304,0.1414141414141414,0.0,0.020202020202020204,0.04040404040404041,0.050505050505050504,0.0,0.0,0.1111111111111111,0.26262626262626265,18918.75
158,2279,정상회원,여,미혼,11004860.0,1636.4999999999993,145,0.17121906507791024,0.014054384356859158,0.02835319278948978,0.07760464405743969,0.009165902841429884,0.08860372746715556,0.033608310418576245,0.07033302780323865,0.0061106018942865895,0.010693553315001532,0.18930644668499855,0.16834708218759556,75895.58620689655
159,2280,정상회원,여,,1901720.0,368.8,82,0.021691973969631236,0.0,0.0,0.0,0.04338394793926247,0.19522776572668113,0.03796095444685466,0.0,0.029826464208242948,0.016268980477223426,0.43329718004338397,0.1247288503253796,23191.70731707317
160,2281,정상회원,여,기혼,236100.0,63.0,10,0.2698412698412698,0.0,0.015873015873015872,0.0,0.0,0.06349206349206349,0.047619047619047616,0.0,0.031746031746031744,0.0,0.19047619047619047,0.15873015873015872,23610.0
161,2282,정상회원,여,기혼,2220370.0,521.1,54,0.12109000191901746,0.0,0.017271157167530225,0.011514104778353483,0.032623296872001536,0.05948954135482633,0.03646133179811936,0.03454231433506045,0.0019190174630589138,0.0038380349261178275,0.3358280560353099,0.22836307810401074,41117.96296296296
162,2283,정상회원,남,기혼,1026860.0,165.0,24,0.23636363636363636,0.0,0.006060606060606061,0.05454545454545454,0.0,0.06060606060606061,0.10303030303030303,0.09090909090909091,0.01818181818181818,0.0,0.16363636363636364,0.15151515151515152,42785.833333333336
163,2284,정상회원,여,,6778380.0,988.86,114,0.15634164593572394,0.0375786258924418,0.058147766114515706,0.02123657545051878,0.016180247962300023,0.06472099184920009,0.04247315090103756,0.06279958740367696,0.008090123981150011,0.02831543393402504,0.24674878142507534,0.16129684687417833,59459.47368421053
164,2285,정상회원,여,기혼,2669140.0,517.3,56,0.3272762420259038,0.009665571235260005,0.02319737096462401,0.02319737096462401,0.005799342741156003,0.10825439783491206,0.048327856176300026,0.01933114247052001,0.001933114247052001,0.015464913976416007,0.1546491397641601,0.1546491397641601,47663.21428571428
165,2287,정상회원,여,미혼,3002920.0,596.2,84,0.16957396846695738,0.011741026501174102,0.02096611875209661,0.011741026501174102,0.010063737001006373,0.08554176450855416,0.06709158000670916,0.017779268701777925,0.023482053002348204,0.01509560550150956,0.358939953035894,0.11741026501174101,35749.04761904762
166,2288,정상회원,여,기혼,17170370.0,2921.5,166,0.24080095841177476,0.01622454218723258,0.038336470990929315,0.03867876091049119,0.01266472702378915,0.08386103029265789,0.036625021393119975,0.028444292315591303,0.006845798391237378,0.009926407667294199,0.2164983741228821,0.18004449768954303,103435.96385542168
167,2289,정상회원,여,미혼,13995830.0,2837.9,168,0.1484900806934705,0.015328235667218717,0.021318580640614537,0.03382783043799993,0.012333063180520807,0.06941752704464568,0.048275133020895734,0.02801367208146869,0.008456957609499983,0.0035237323372916594,0.25071355579830157,0.21371436625673912,83308.51190476191
168,2290,정상회원,여,,2548140.0,475.0,65,0.07368421052631578,0.0,0.018947368421052633,0.016842105263157894,0.01263157894736842,0.061052631578947365,0.04631578947368421,0.010526315789473684,0.002105263157894737,0.05473684210526316,0.33263157894736844,0.2336842105263158,39202.153846153844
169,2292,정상회원,여,,2999030.0,579.3000000000001,89,0.1380977041256689,0.0018988434317279475,0.022440876920421196,0.056965302951838416,0.02934576212670464,0.07940617987225962,0.05869152425340928,0.05040566200586915,0.0017262213015708612,0.0051786639047125835,0.21059899879164506,0.15881235974451924,33696.96629213483
170,2293,정상회원,남,기혼,933690.0,251.0,62,0.2788844621513944,0.0,0.01593625498007968,0.0199203187250996,0.01593625498007968,0.05976095617529881,0.00796812749003984,0.0,0.02390438247011952,0.00796812749003984,0.33067729083665337,0.12350597609561753,15059.516129032258
171,2294,정상회원,여,미혼,4779190.0,1040.0500000000002,125,0.09422623912311906,0.005961251862891206,0.04567088120763424,0.028844767078505838,0.009614922359501945,0.06634296428056342,0.04711311956155953,0.02629681265323782,0.01057641459545214,0.014422383539252919,0.34806018941397043,0.1365318975049276,38233.52
172,2295,정상회원,여,,404200.0,103.0,32,0.009708737864077669,0.0,0.02912621359223301,0.0,0.009708737864077669,0.04854368932038835,0.0,0.038834951456310676,0.038834951456310676,0.019417475728155338,0.3592233009708738,0.02912621359223301,12631.25
173,2296,정상회원,여,,1952130.0,395.0,69,0.17974683544303796,0.007594936708860759,0.005063291139240506,0.007594936708860759,0.020253164556962026,0.04810126582278481,0.027848101265822784,0.053164556962025315,0.010126582278481013,0.005063291139240506,0.13164556962025317,0.28607594936708863,28291.739130434784
174,2297,정상회원,,,426240.0,81.1,12,0.19852034525277437,0.0,0.02466091245376079,0.04932182490752158,0.012330456226880395,0.09864364981504316,0.11097410604192356,0.11097410604192356,0.02466091245376079,0.04932182490752158,0.22194821208384713,0.07398273736128237,35520.0
175,2298,정상회원,여,기혼,4100640.0,726.0,68,0.2231404958677686,0.004132231404958678,0.04269972451790634,0.013774104683195593,0.011019283746556474,0.04269972451790634,0.05785123966942149,0.10055096418732783,0.005509641873278237,0.006887052341597796,0.12121212121212122,0.2713498622589532,60303.529411764706
176,2299,정상회원,여,,1401010.0,298.0,57,0.11409395973154363,0.0,0.013422818791946308,0.006711409395973154,0.006711409395973154,0.11409395973154363,0.053691275167785234,0.053691275167785234,0.030201342281879196,0.016778523489932886,0.30201342281879195,0.18456375838926176,24579.122807017542
177,2300,정상회원,여,기혼,729360.0,128.0,22,0.296875,0.0,0.0,0.0703125,0.0078125,0.03125,0.0234375,0.0859375,0.015625,0.0234375,0.078125,0.25,33152.72727272727
178,2301,정상회원,여,,3831400.0,834.2,78,0.10668904339486933,0.0038360105490290097,0.02996883241428914,0.02157755933828818,0.016782546152001917,0.09470151042915367,0.05154639175257732,0.01918005274514505,0.007192519779429393,0.015583792855430352,0.292495804363462,0.16063294174058979,49120.51282051282
179,2302,정상회원,여,기혼,722970.0,193.0,38,0.09326424870466321,0.0,0.015544041450777202,0.0051813471502590676,0.031088082901554404,0.13471502590673576,0.025906735751295335,0.025906735751295335,0.0051813471502590676,0.0051813471502590676,0.32642487046632124,0.13471502590673576,19025.526315789473
180,2304,정상회원,여,,940620.0,183.0,19,0.06557377049180328,0.0,0.04644808743169399,0.0,0.03278688524590164,0.11748633879781421,0.07103825136612021,0.06557377049180328,0.00546448087431694,0.00546448087431694,0.20765027322404372,0.2568306010928962,49506.31578947369
181,2305,정상회원,여,미혼,3070980.0,528.7,82,0.09078872706638925,0.008511443162473991,0.011348590883298657,0.005674295441649328,0.018914318138831092,0.07187440892755816,0.04161149990542841,0.10629846794023075,0.003782863627766219,0.024588613580480423,0.23264611310762245,0.20994893134102513,37450.9756097561
182,2306,정상회원,남,,54200.0,19.0,2,0.10526315789473684,0.0,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.3157894736842105,0.10526315789473684,27100.0
183,2307,탈퇴,여,,7044810.0,1300.6,152,0.07796401660771952,0.007842534214977702,0.020759649392588037,0.017684145778871292,0.007688759034291866,0.0738120867292019,0.03921267107488852,0.025372904813163157,0.006151007227433493,0.0030755036137167465,0.34830078425342154,0.2521912963247732,46347.43421052631
184,2308,정상회원,여,미혼,3055110.0,595.61,34,0.21322677591041117,0.003357901982841121,0.03796108191601887,0.04533167676835513,0.005036852974261681,0.03190006883699065,0.03022111784557009,0.1611792951763738,0.008394754957102802,0.015110558922785044,0.1443897852621682,0.21322677591041117,89856.17647058824
185,2309,정상회원,여,,122500.0,38.0,15,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.07894736842105263,0.0,0.0,0.47368421052631576,0.15789473684210525,8166.666666666667
186,2310,정상회원,여,기혼,8750730.0,1686.0,151,0.14134045077105575,0.005456702253855279,0.010676156583629894,0.03202846975088968,0.011862396204033215,0.08066429418742586,0.060498220640569395,0.05041518386714116,0.002372479240806643,0.01720047449584816,0.21500593119810202,0.22419928825622776,57951.85430463576
187,2311,정상회원,여,기혼,112780.0,38.0,18,0.02631578947368421,0.0,0.0,0.21052631578947367,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.0,0.0,0.0,0.07894736842105263,0.07894736842105263,6265.555555555556
188,2313,정상회원,여,,7712370.0,1580.3999999999999,151,0.06643887623386485,0.0020248038471273096,0.028473804100227793,0.011389521640091117,0.010756770437863833,0.04872184257150089,0.08099215388509239,0.06903315616299671,0.017084282460136675,0.014553277651227539,0.34111617312072895,0.16261705897241205,51075.29801324503
189,2314,정상회원,여,,791825.0,172.26999999999998,58,0.053810878272479254,0.0,0.005804841237592152,0.011609682475184305,0.02321936495036861,0.15092587217739598,0.06965809485110583,0.02321936495036861,0.029024206187960762,0.0,0.45858245776978007,0.05224357113832937,13652.155172413793
190,2315,정상회원,여,,2708305.0,549.77,83,0.19329901595212545,0.003637884933699547,0.0345599068701457,0.014551539734798188,0.03274096440329592,0.048201975371519,0.023646252069047056,0.029103079469596376,0.010913654801098642,0.009094712334248868,0.25101406042526875,0.22554886588937192,32630.180722891568
191,2316,정상회원,여,기혼,1119180.0,224.0,49,0.33035714285714285,0.004464285714285714,0.004464285714285714,0.06696428571428571,0.004464285714285714,0.09375,0.12946428571428573,0.07142857142857142,0.022321428571428572,0.022321428571428572,0.08482142857142858,0.08928571428571429,22840.408163265307
192,2317,정상회원,여,,7499060.0,1324.49,122,0.15402154791655656,0.002446224584557075,0.03473034904000785,0.03246532627652908,0.006040060702610061,0.07097071325566821,0.02567025798609276,0.024537746604353372,0.006795068290436319,0.011325113817393864,0.34182968538833813,0.19479195765917448,61467.70491803279
193,2318,정상회원,남,,355450.0,69.2,28,0.1445086705202312,0.002890173410404624,0.014450867052023121,0.04335260115606936,0.028901734104046242,0.014450867052023121,0.057803468208092484,0.057803468208092484,0.0,0.014450867052023121,0.18786127167630057,0.3901734104046243,12694.642857142857
194,2319,정상회원,여,,3622895.0,560.75,58,0.1591618368256799,0.017833259028087384,0.00980829246544806,0.03744984395898351,0.01069995541685243,0.07846633972358448,0.06776638430673206,0.03566651805617477,0.0017833259028087382,0.0035666518056174765,0.2086491306286224,0.2425323227819884,62463.706896551725
195,2320,정상회원,남,,718780.0,167.07,21,0.024361046268031365,0.0,0.01795654516071108,0.00598551505357036,0.0299275752678518,0.0897827258035554,0.09576824085712576,0.00598551505357036,0.0,0.01795654516071108,0.3890584784820734,0.11372478601783684,34227.619047619046
196,2322,정상회원,여,기혼,3944230.0,662.5,91,0.1079245283018868,0.015849056603773583,0.006792452830188679,0.08452830188679246,0.007547169811320755,0.07849056603773585,0.05584905660377359,0.019622641509433963,0.0015094339622641509,0.009056603773584906,0.13735849056603774,0.3622641509433962,43343.18681318681
197,2323,정상회원,여,기혼,3007160.0,692.0,39,0.0953757225433526,0.0,0.01878612716763006,0.03468208092485549,0.014450867052023121,0.10404624277456648,0.04190751445086705,0.011560693641618497,0.015895953757225433,0.02745664739884393,0.40895953757225434,0.12572254335260116,77106.66666666667
198,2324,정상회원,여,기혼,531800.0,125.0,13,0.048,0.0,0.024,0.008,0.016,0.08,0.056,0.064,0.0,0.0,0.368,0.208,40907.692307692305
199,2325,정상회원,여,기혼,9556820.0,1660.8,113,0.1868075626204239,0.004816955684007708,0.03826469171483622,0.03371868978805395,0.01565510597302505,0.06623314065510598,0.035525048169556844,0.02769749518304432,0.013246628131021196,0.004214836223506744,0.2829961464354528,0.2257947976878613,84573.62831858407
200,2327,정상회원,여,미혼,14908225.0,3298.3999999999996,172,0.16614115934998788,0.003759398496240602,0.012642493330099444,0.023951006548629642,0.016674751394615574,0.06942760126121757,0.04426388552025225,0.06800266796022314,0.011823914625272861,0.010611205432937183,0.17644918748484115,0.23132427843803058,86675.72674418605
201,2328,정상회원,여,미혼,172200.0,35.0,10,0.11428571428571428,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.2857142857142857,0.3142857142857143,17220.0
202,2329,정상회원,여,기혼,5575655.0,1280.6000000000004,160,0.14212088083710755,0.03599875058566304,0.02303607683898172,0.02576917070123379,0.018741215055442757,0.07965016398563171,0.040605965953459305,0.013587380915195997,0.00858972356707793,0.007808839606434481,0.3510854287052943,0.16164297985319376,34847.84375
